STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,LABELS,Labels,TIME_PERIOD,Time period,OBS_VALUE,Observation value,NOTE_QUARTERS_2,Note quarter 2,NOTE_QUARTERS_1,Note quarter 1,NOTE_LABELS_2,Note Labels 2,NOTE_LABELS_1,Note Labels 1,OBS_STATUS,Observation status,DECIMALS,Decimals
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1997-Q1,,3269.4,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1997-Q2,,3546.068,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1997-Q3,,3609.077,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1997-Q4,,3848.869,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1998-Q1,,4287.947,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1998-Q2,,4389.281,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1998-Q3,,4499.177,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1998-Q4,,4630.418,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1999-Q1,,5020.593,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1999-Q2,,5309.62,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1999-Q3,,5529.656,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),1999-Q4,,5829.961,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2000-Q1,,6350.033,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2000-Q2,,6695.831,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2000-Q3,,6669.136,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2000-Q4,,7097.098,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2001-Q1,,7191.571,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2001-Q2,,7279.293,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2001-Q3,,7105.632,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2001-Q4,,7081.949,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2002-Q1,,7268.452,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2002-Q2,,7297.887,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2002-Q3,,6932.585,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2002-Q4,,7056.102,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2003-Q1,,7142.187,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2003-Q2,,7345,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2003-Q3,,7814.305,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2003-Q4,,8017.128,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2004-Q1,,7981.905,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2004-Q2,,8231.349,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2004-Q3,,8178.239,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2004-Q4,,8885.23,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2005-Q1,,8758.779,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2005-Q2,,9019.018,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2005-Q3,,9094.318,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2005-Q4,,9112.04,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2006-Q1,,9839.379,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2006-Q2,,10163.356,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2006-Q3,,10206.727,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2006-Q4,,11342.767,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2007-Q1,,10126.224,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2007-Q2,,10522.807,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2007-Q3,,10993.137,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2007-Q4,,11726.719,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2008-Q1,,10808.763,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2008-Q2,,11138.116,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2008-Q3,,11069.06,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2008-Q4,,10384.347,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2009-Q1,,9772.79,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2009-Q2,,9990.431,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2009-Q3,,10703.485,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2009-Q4,,11624.088,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2010-Q1,,11430.959,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2010-Q2,,11781.376,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2010-Q3,,11764.594,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2010-Q4,,12469.71,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2011-Q1,,12264.574,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2011-Q2,,12335.986,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2011-Q3,,12312.932,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2011-Q4,,12744.917,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2012-Q1,,12487.189,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2012-Q2,,12887.015,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2012-Q3,,12837.619,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2012-Q4,,13372.685,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2013-Q1,,13458.766,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2013-Q2,,13850.783,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2013-Q3,,13890.218,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2013-Q4,,14959.797,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2014-Q1,,14503.781,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2014-Q2,,15144.575,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2014-Q3,,15591.363,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2014-Q4,,16985.817,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2015-Q1,,16480.931,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2015-Q2,,16807.71,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2015-Q3,,16098.157,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2015-Q4,,16553.891,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2016-Q1,,17216.725,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2016-Q2,,17279.228,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2016-Q3,,17076.617,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2016-Q4,,18088.424,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2017-Q1,,16423.156,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2017-Q2,,16906.047,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2017-Q3,,17438.076,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2017-Q4,,18456.836,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2018-Q1,,17574.996,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2018-Q2,,17840.337,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2018-Q3,,18111.696,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2018-Q4,,19157.699,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2019-Q1,,19125.221,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2019-Q2,,19584.166,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2019-Q3,,19957.573,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2019-Q4,,20661.823,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2020-Q1,,20006.103,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2020-Q2,,19708.372,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2020-Q3,,20467.723,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2020-Q4,,22305.239,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2021-Q1,,22485.148,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2021-Q2,,23088.968,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2021-Q3,,22699.726,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2021-Q4,,25009.274,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2022-Q1,,23754.829,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2022-Q2,,24133.157,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2022-Q3,,24058.679,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2022-Q4,,24884.395,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2023-Q1,,23777.718,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2023-Q2,,24056.488,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2023-Q3,,24639.159,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2023-Q4,,25325.737,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2024-Q1,,23495.232,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2024-Q2,,24100.863,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2024-Q3,,24430.095,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2024-Q4,,25754.383,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r25,Imports of services (incld Clux + cif/fob) (TRP72),2025-Q1,,24494.562,,,,,,,,,,p,Provisional,1,One
